CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
771749733,Existing Customer,41,M,2,Graduate,Single,$40K - $60K,Silver,30,5,2,3,17706.0,1081,16625.0,1.087,3680,81,0.723,0.061,0.00017297,0.99983
713333433,Attrited Customer,49,M,3,Uneducated,Unknown,$60K - $80K,Blue,41,3,4,4,18075.0,0,18075.0,0.531,1477,30,0.5,0.0,0.9985,0.00149992
716832858,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032,0.99706,0.00294141
716098683,Existing Customer,46,F,5,Graduate,Unknown,Unknown,Blue,36,2,3,1,5496.0,1816,3680.0,0.678,7985,93,0.603,0.33,0.00011199,0.99989
717316008,Existing Customer,38,M,2,Unknown,Married,$120K +,Blue,36,6,2,3,3782.0,0,3782.0,0.717,14977,117,0.721,0.0,0.00021042,0.99979
708927108,Attrited Customer,53,M,2,Graduate,Married,$120K +,Blue,36,1,3,2,12778.0,507,12271.0,0.967,1133,28,0.4,0.04,0.99447,0.00553
780289308,Attrited Customer,61,F,0,High School,Married,Less than $40K,Blue,47,1,3,4,4130.0,0,4130.0,0.814,2418,57,0.781,0.0,0.99768,0.00231656
720711483,Attrited Customer,56,F,1,High School,Married,Unknown,Blue,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,0.99431,0.00569
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,6,2,2,5180.0,1211,3969.0,0.809,3447,74,0.85,0.234,0.00011065,0.99989
771190083,Existing Customer,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,8.381e-05,0.99992
771556308,Existing Customer,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517.0,1195,2322.0,0.556,2255,48,0.5,0.34,0.00043049,0.99957
717084708,Existing Customer,45,F,4,High School,Married,Less than $40K,Blue,34,6,4,1,2484.0,1543,941.0,0.703,3802,68,0.447,0.621,0.00013366,0.99987
802622733,Existing Customer,44,F,4,Uneducated,Single,$40K - $60K,Blue,34,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0,0.0003262,0.99967
710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877.0,1802,9075.0,0.706,7974,90,0.731,0.166,0.00010171,0.9999
712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735.0,0,3735.0,0.762,6826,61,0.848,0.0,0.99705,0.00295494
713936583,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,0.00010848,0.99989
721479108,Existing Customer,52,M,1,Uneducated,Single,$120K +,Blue,41,1,1,3,12764.0,0,12764.0,0.71,3332,64,0.882,0.0,8.9404e-05,0.99991
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0.99808,0.00191647
712575708,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,5,1,4,1994.0,1175,819.0,0.794,4455,82,0.547,0.589,0.00015363,0.99985
708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259,0.00015007,0.99985
711934308,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,2,3,1705.0,0,1705.0,0.604,3342,62,0.824,0.0,0.00019864,0.9998
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850.0,896,954.0,0.724,2613,41,0.708,0.484,0.99704,0.00295827
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,3.3866e-05,0.99997
759584958,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004.0,2418,30586.0,0.923,10156,72,0.946,0.073,0.9964,0.0035965
708522033,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36,2,2,1,12299.0,1664,10635.0,0.879,15060,90,0.915,0.135,6.6734e-05,0.99993
811475733,Attrited Customer,53,F,1,College,Married,$40K - $60K,Blue,48,2,2,3,3339.0,0,3339.0,0.694,2432,48,0.6,0.0,0.99431,0.00569
815320383,Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,41,5,3,2,4710.0,0,4710.0,0.717,2690,43,0.955,0.0,0.99515,0.00484967
720553158,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,31,5,2,1,3390.0,2222,1168.0,0.768,5001,82,0.822,0.655,6.4428e-05,0.99994
772220433,Existing Customer,44,M,3,College,Unknown,$60K - $80K,Blue,33,6,3,2,15468.0,1187,14281.0,0.93,4484,81,0.841,0.077,0.00018146,0.99982
710035008,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,24,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365,0.00028814,0.99971
708208758,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826.0,883,943.0,0.953,2199,48,1.0,0.484,0.00016883,0.99983
713873658,Existing Customer,45,M,4,High School,Single,$120K +,Blue,37,4,3,3,2701.0,1986,715.0,0.538,4767,76,0.854,0.735,0.00030842,0.99969
720668358,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,46,3,3,3,1648.0,997,651.0,0.776,1776,36,0.565,0.605,0.00026692,0.99973
713307708,Existing Customer,64,F,0,Unknown,Married,$40K - $60K,Blue,55,6,3,2,2895.0,2517,378.0,0.322,1541,37,0.609,0.869,0.00016966,0.99983
811775883,Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,7.1987e-05,0.99993
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue,47,3,3,3,12151.0,1799,10352.0,1.022,918,14,0.556,0.148,0.99639,0.00360825
708447858,Existing Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,36,6,3,2,3850.0,0,3850.0,0.509,15107,117,0.918,0.0,0.00018494,0.99982
708684108,Attrited Customer,46,F,4,Graduate,Married,$40K - $60K,Blue,34,5,3,1,4152.0,1446,2706.0,0.826,2218,30,0.304,0.348,0.99129,0.00871
719768658,Existing Customer,31,F,0,College,Married,Unknown,Silver,24,2,3,1,34516.0,2032,32484.0,0.82,14544,104,0.705,0.059,8.1774e-05,0.99992
716375883,Existing Customer,53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637,0.00012144,0.99988
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376.0,1288,8088.0,0.597,1562,33,0.5,0.137,3.8289e-05,0.99996
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500.0,2517,3983.0,0.915,9451,79,0.646,0.387,0.9933,0.0067
719420058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782.0,2177,9605.0,0.875,16605,110,0.692,0.185,7.9128e-05,0.99992
716741508,Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,21,2,1,3,2831.0,1167,1664.0,0.744,4460,65,0.857,0.412,9.3448e-05,0.99991
